Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	833	130096	50	7900	50.0	37.86363636363637	7900.0	5913.454545454545	voice
882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	882	137838	49	7742	49.0	38.34782608695652	7742.0	5992.95652173913	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.68	0.0	45.44	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
17	1136	0	0	0.0	0.7083333333333334	0.0	47.333333333333336	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
17	1136	0	0	0.0	0.68	0.0	45.44	931	145580	49	7742	49.0	38.791666666666664	7742.0	6065.833333333333	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
17	1136	0	0	0.0	0.68	0.0	45.44	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	980	153322	49	7742	49.0	39.2	7742.0	6132.88	voice
980	153322	49	7742	49.0	39.2	7742.0	6132.88	17	1136	0	0	0.0	0.68	0.0	45.44	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	17	1136	0	0	0.0	0.68	0.0	45.44	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
18	1202	1	66	1.0	0.6923076923076923	66.0	46.23076923076923	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	991	154973	11	1651	11.0	38.11538461538461	1651.0	5960.5	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
23	1538	5	336	5.0	0.8518518518518519	336.0	56.96296296296296	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	995	155238	4	265	4.0	36.851851851851855	265.0	5749.555555555556	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	28	1884	5	346	5.0	1.0	346.0	67.28571428571429	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	5	346	5.0	1.0	346.0	67.28571428571429	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1031	160410	36	5172	36.0	36.82142857142857	5172.0	5728.928571428572	voice
1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9655172413793104	0.0	64.96551724137932	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1079	167994	48	7584	48.0	37.206896551724135	7584.0	5792.896551724138	voice
1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
28	1884	0	0	0.0	0.9333333333333333	0.0	62.8	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1128	175736	49	7742	49.0	37.6	7742.0	5857.866666666667	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	voice
1177	183478	49	7742	49.0	37.96774193548387	7742.0	5918.645161290323	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.9032258064516129	0.0	60.774193548387096	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.875	0.0	58.875	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	voice
1225	191062	48	7584	48.0	38.28125	7584.0	5970.6875	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.875	0.0	58.875	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	voice
1273	198646	48	7584	48.0	38.57575757575758	7584.0	6019.575757575758	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	28	1884	0	0	0.0	0.8484848484848485	0.0	57.09090909090909	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
