Timestamp,SSIP,SSP,SDFP,SDFB,SFE,Status
2022-07-18_23:26:44.229591,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:26:44.230402,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:26:49.249722,0.4,7.6,0.6353595740186598,90.25591491705569,7.8,0
2022-07-18_23:26:49.250427,0.4,7.6,0.6353595740186598,90.25591491705569,7.8,0
2022-07-18_23:26:54.251433,0.4,6.6,1.3745084053585792,254.78653797011305,6.8,0
2022-07-18_23:26:54.252071,0.4,6.6,1.3745084053585792,254.78653797011305,6.8,0
2022-07-18_23:26:59.280876,0.4,5.6,2.3650245792389306,448.8152510862459,5.8,0
2022-07-18_23:26:59.281640,0.4,5.6,2.3650245792389306,448.8152510862459,5.8,0
2022-07-18_23:27:04.281000,0.4,4.6,3.590109871423003,682.6302073597388,4.8,0
2022-07-18_23:27:04.281872,0.4,4.6,3.590109871423003,682.6302073597388,4.8,0
2022-07-18_23:27:09.286344,0.4,4.0,4.89805366499954,930.6301963499124,4.2,0
2022-07-18_23:27:09.286896,0.4,4.0,4.89805366499954,930.6301963499124,4.2,0
2022-07-18_23:27:14.299955,0.4,4.0,5.962847939999439,1132.9411085998936,4.2,0
2022-07-18_23:27:14.300568,0.4,4.0,5.962847939999439,1132.9411085998936,4.2,0
2022-07-18_23:27:19.301219,0.4,4.0,7.0276422149993385,1335.2520208498743,4.2,0
2022-07-18_23:27:19.301788,0.4,4.0,7.0276422149993385,1335.2520208498743,4.2,0
2022-07-18_23:27:24.306548,0.4,4.0,8.092436489999239,1537.5629330998554,4.2,0
2022-07-18_23:27:24.307404,0.4,4.0,8.092436489999239,1537.5629330998554,4.2,0
2022-07-18_23:27:29.309113,0.4,4.0,9.157230764999138,1739.8738453498365,4.2,0
2022-07-18_23:27:29.309842,0.4,4.0,9.157230764999138,1739.8738453498365,4.2,0
2022-07-18_23:27:34.310312,0.4,4.0,10.222025039999039,1942.1847575998174,4.2,0
2022-07-18_23:27:34.310919,0.4,4.0,10.222025039999039,1942.1847575998174,4.2,0
2022-07-18_23:27:39.312714,0.4,4.0,11.286819314998938,2144.495669849798,4.2,0
2022-07-18_23:27:39.313418,0.4,4.0,11.286819314998938,2144.495669849798,4.2,0
2022-07-18_23:27:44.313469,0.4,4.0,12.35161358999884,2346.8065820997795,4.2,0
2022-07-18_23:27:44.313957,0.4,4.0,12.35161358999884,2346.8065820997795,4.2,0
2022-07-18_23:27:49.326544,0.4,4.0,0.6388765649999399,121.38654734998859,4.2,0
2022-07-18_23:27:49.326977,0.4,4.0,0.6388765649999399,121.38654734998859,4.2,0
2022-07-18_23:27:54.327479,0.4,4.0,1.7036708399998397,323.6974595999696,4.2,0
2022-07-18_23:27:54.327961,0.4,4.0,1.7036708399998397,323.6974595999696,4.2,0
2022-07-18_23:27:59.330923,0.4,4.0,2.76846511499974,526.0083718499505,4.2,0
2022-07-18_23:27:59.331446,0.4,4.0,2.76846511499974,526.0083718499505,4.2,0
2022-07-18_23:28:04.331698,0.4,4.0,3.833259389999639,728.3192840999316,4.2,0
2022-07-18_23:28:04.332688,0.4,4.0,3.833259389999639,728.3192840999316,4.2,0
2022-07-18_23:28:09.335273,0.4,4.0,4.89805366499954,930.6301963499124,4.2,0
2022-07-18_23:28:09.335874,0.4,4.0,4.89805366499954,930.6301963499124,4.2,0
2022-07-18_23:28:14.339125,0.4,4.0,5.962847939999439,1132.9411085998936,4.2,0
2022-07-18_23:28:14.339926,0.4,4.0,5.962847939999439,1132.9411085998936,4.2,0
2022-07-18_23:28:19.341670,0.4,4.0,7.0276422149993385,1335.2520208498743,4.2,0
2022-07-18_23:28:19.342406,0.4,4.0,7.0276422149993385,1335.2520208498743,4.2,0
2022-07-18_23:28:24.341603,0.4,4.0,8.092436489999239,1537.5629330998554,4.2,0
2022-07-18_23:28:24.342064,0.4,4.0,8.092436489999239,1537.5629330998554,4.2,0
2022-07-18_23:28:29.345477,0.4,6.0,6.951145108128299,1465.8337457704179,6.2,0
2022-07-18_23:28:29.346387,0.4,6.0,6.935108767050599,1460.5684794074195,6.2,0
2022-07-18_23:28:34.345927,0.4,7.0,6.460886592067342,1366.2559952089669,7.2,0
2022-07-18_23:28:34.346708,0.4,7.0,6.445402227676968,1361.3225493369796,7.2,0
2022-07-18_23:28:39.347262,0.4,8.0,6.046616450028371,1279.832327469753,8.2,0
2022-07-18_23:28:39.348376,0.4,8.0,6.061552212843699,1284.48861998544,8.2,0
2022-07-18_23:28:44.349310,0.4,9.0,5.713711826434611,1211.38108234117,9.2,0
2022-07-18_23:28:44.350019,0.4,9.0,5.728126803150211,1215.8016360193992,9.2,0
2022-07-18_23:28:49.349592,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:28:49.350462,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:28:54.349786,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:28:54.350550,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:28:59.351662,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:28:59.352756,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:04.353933,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:04.355164,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:09.353826,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:09.354620,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:14.355082,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:14.356199,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:19.356121,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:19.356758,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:24.357443,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:24.358261,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:29.358555,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:29.359430,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:34.359880,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:34.360782,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:39.360998,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:39.362170,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:44.360314,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:44.365797,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:49.364687,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:49.365527,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:54.365971,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:54.367437,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:59.367057,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:29:59.368040,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:30:04.368492,0.4,8.2,0.49943278484292924,26.969370381518182,8.4,0
2022-07-18_23:30:04.369185,0.4,8.2,0.49943278484292924,26.969370381518182,8.4,0
2022-07-18_23:30:09.369371,0.4,7.2,0.8881987419002695,152.68064896953692,7.4,0
2022-07-18_23:30:09.370150,0.4,7.2,0.8881987419002695,152.68064896953692,7.4,0
2022-07-18_23:30:14.369577,0.4,6.2,1.7455300054711176,328.4960996724314,6.4,0
2022-07-18_23:30:14.370700,0.4,6.2,1.7455300054711176,328.4960996724314,6.4,0
2022-07-18_23:30:19.369826,0.4,5.2,2.8230872592828895,536.6751782163772,5.4,0
2022-07-18_23:30:19.370713,0.4,5.2,2.8230872592828895,536.6751782163772,5.4,0
2022-07-18_23:30:24.369410,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-18_23:30:24.370256,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-18_23:30:29.371615,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-18_23:30:29.372610,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-18_23:30:34.371575,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-18_23:30:34.372245,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-18_23:30:39.372654,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-18_23:30:39.373536,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-18_23:30:44.374348,0.4,4.0,8.518354199999198,1618.487297999848,4.2,0
2022-07-18_23:30:44.375258,0.4,4.0,8.518354199999198,1618.487297999848,4.2,0
2022-07-18_23:30:49.376023,0.4,4.0,9.5831484749991,1820.7982102498288,4.2,0
2022-07-18_23:30:49.376815,0.4,4.0,9.5831484749991,1820.7982102498288,4.2,0
2022-07-18_23:30:54.376755,0.4,4.0,10.647942749998998,2023.1091224998097,4.2,0
2022-07-18_23:30:54.377299,0.4,4.0,10.647942749998998,2023.1091224998097,4.2,0
2022-07-18_23:30:59.378322,0.4,4.0,11.7127370249989,2225.420034749791,4.2,0
2022-07-18_23:30:59.378933,0.4,4.0,11.7127370249989,2225.420034749791,4.2,0
2022-07-18_23:31:04.378679,0.2,4.0,0.0,0.0,4.0,0
2022-07-18_23:31:04.379369,0.2,4.0,0.0,0.0,4.0,0
2022-07-18_23:31:09.380701,0.4,4.0,1.0647942749998998,202.310912249981,4.2,0
2022-07-18_23:31:09.382478,0.4,4.0,1.0647942749998998,202.310912249981,4.2,0
2022-07-18_23:31:14.382214,0.4,4.0,2.1295885499997995,404.621824499962,4.2,0
2022-07-18_23:31:14.382797,0.4,4.0,2.1295885499997995,404.621824499962,4.2,0
2022-07-18_23:31:19.383580,0.4,4.0,3.1943828249996997,606.9327367499429,4.2,0
2022-07-18_23:31:19.384303,0.4,4.0,3.1943828249996997,606.9327367499429,4.2,0
2022-07-18_23:31:24.386035,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-18_23:31:24.387131,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-18_23:31:29.385881,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-18_23:31:29.387870,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-18_23:31:34.387835,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-18_23:31:34.388726,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-18_23:31:39.388742,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-18_23:31:39.389645,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-18_23:31:44.386397,0.4,0.4,0.5,27.0,0.4,0
2022-07-18_23:31:44.391913,0.6,5.2,7.901832539100948,1575.165639819172,5.4,0
2022-07-18_23:31:44.392912,0.6,5.2,7.901832539100948,1575.165639819172,5.4,0
2022-07-18_23:31:49.402890,0.4,2.4,0.5,27.0,2.4,0
2022-07-18_23:31:49.411516,0.6,6.2,7.29190475801762,1457.0328257364133,6.4,0
2022-07-18_23:31:49.412785,0.6,6.2,7.29190475801762,1457.0328257364133,6.4,0
2022-07-18_23:31:54.404783,0.4,4.4,0.5,27.0,4.4,0
2022-07-18_23:31:54.411370,0.6,7.2,6.804050699159108,1361.8603918199135,7.4,0
2022-07-18_23:31:54.412441,0.6,7.2,6.804050699159108,1361.8603918199135,7.4,0
2022-07-18_23:31:59.421618,0.4,6.4,0.5,27.0,6.4,0
2022-07-18_23:31:59.430243,0.6,8.2,6.402415927227426,1283.104484631211,8.4,0
2022-07-18_23:31:59.431202,0.6,8.2,6.402415927227426,1283.104484631211,8.4,0
2022-07-18_23:32:04.435627,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:04.444836,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:04.445909,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:09.447399,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:09.454609,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:09.455600,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:14.454013,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:14.464842,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:14.465609,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:19.463678,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:19.470612,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:19.471445,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:24.476464,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:24.485861,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:24.486975,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:29.480859,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:29.488751,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:29.489898,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:34.491020,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:34.498240,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:34.499309,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:39.493368,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:39.501419,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:39.502104,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:44.496254,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:44.504797,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:44.505399,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:49.498703,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:49.505736,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:49.507026,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:54.500511,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:54.551977,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:54.552885,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:59.501255,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:59.508480,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:32:59.509366,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:04.510294,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:04.518894,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:04.520096,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:09.530409,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:09.539906,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:09.540774,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:14.545633,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:14.553471,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:14.554376,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:19.586585,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:19.596603,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:19.597261,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:33:24.594743,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-18_23:33:24.596028,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-18_23:33:24.605735,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-18_23:33:29.589445,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-18_23:33:29.596544,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-18_23:33:29.598474,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-18_23:33:34.590792,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-18_23:33:34.598154,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-18_23:33:34.599285,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-18_23:33:39.595031,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-18_23:33:39.603226,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-18_23:33:39.604220,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-18_23:33:44.595822,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:33:44.600426,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:33:44.601054,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:33:49.601427,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:33:49.606337,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:33:49.607212,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:33:54.602540,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:33:54.610566,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:33:54.611506,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:33:59.604785,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:33:59.610202,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:33:59.611285,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:34:04.605931,0.4,4.0,8.73131305499918,1658.949480449844,4.2,0
2022-07-18_23:34:04.610700,0.4,4.0,8.73131305499918,1658.949480449844,4.2,0
2022-07-18_23:34:04.611928,0.4,4.0,8.73131305499918,1658.949480449844,4.2,0
2022-07-18_23:34:09.607614,0.4,4.0,9.79610732999908,1861.2603926998247,4.2,0
2022-07-18_23:34:09.613536,0.4,4.0,9.79610732999908,1861.2603926998247,4.2,0
2022-07-18_23:34:09.614096,0.4,4.0,9.79610732999908,1861.2603926998247,4.2,0
2022-07-18_23:34:14.608420,0.4,4.0,10.860901604998977,2063.5713049498063,4.2,0
2022-07-18_23:34:14.615265,0.4,4.0,10.860901604998977,2063.5713049498063,4.2,0
2022-07-18_23:34:14.616260,0.4,4.0,10.860901604998977,2063.5713049498063,4.2,0
2022-07-18_23:34:19.611043,0.4,4.0,11.925695879998878,2265.882217199787,4.2,0
2022-07-18_23:34:19.615926,0.4,4.0,11.925695879998878,2265.882217199787,4.2,0
2022-07-18_23:34:19.616707,0.4,4.0,11.925695879998878,2265.882217199787,4.2,0
2022-07-18_23:34:24.611425,0.4,4.0,0.21295885499997996,40.4621824499962,4.2,0
2022-07-18_23:34:24.616056,0.4,4.0,0.21295885499997996,40.4621824499962,4.2,0
2022-07-18_23:34:24.616652,0.4,4.0,0.21295885499997996,40.4621824499962,4.2,0
2022-07-18_23:34:29.612767,0.4,4.0,1.2777531299998799,242.77309469997718,4.2,0
2022-07-18_23:34:29.617151,0.4,4.0,1.2777531299998799,242.77309469997718,4.2,0
2022-07-18_23:34:29.617943,0.4,4.0,1.2777531299998799,242.77309469997718,4.2,0
2022-07-18_23:34:34.614803,0.4,4.0,2.3425474049997796,445.08400694995817,4.2,0
2022-07-18_23:34:34.618878,0.4,4.0,2.3425474049997796,445.08400694995817,4.2,0
2022-07-18_23:34:34.619552,0.4,4.0,2.3425474049997796,445.08400694995817,4.2,0
2022-07-18_23:34:39.622009,0.4,4.0,3.4073416799996794,647.3949191999392,4.2,0
2022-07-18_23:34:39.626024,0.4,4.0,3.4073416799996794,647.3949191999392,4.2,0
2022-07-18_23:34:39.626531,0.4,4.0,3.4073416799996794,647.3949191999392,4.2,0
2022-07-18_23:34:44.623546,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:34:44.627702,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:34:44.628748,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-18_23:34:49.625828,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:34:49.630997,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:34:49.631784,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-18_23:34:54.626764,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:34:54.632910,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:34:54.633972,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-18_23:34:59.627704,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:34:59.632347,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:34:59.633194,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-18_23:35:04.630025,0.4,5.6,7.203348408875089,1506.969363032214,5.8,0
2022-07-18_23:35:04.635966,0.4,5.6,7.203348408875089,1506.969363032214,5.8,0
2022-07-18_23:35:04.636512,0.4,5.6,7.203348408875089,1506.969363032214,5.8,0
2022-07-18_23:35:09.631781,0.4,6.6,6.6663566825279545,1398.9699967844606,6.8,0
2022-07-18_23:35:09.637970,0.4,6.6,6.6663566825279545,1398.9699967844606,6.8,0
2022-07-18_23:35:09.638816,0.4,6.6,6.6663566825279545,1398.9699967844606,6.8,0
2022-07-18_23:35:14.635263,0.4,7.6,6.23388125301245,1311.2019449474305,7.8,0
2022-07-18_23:35:14.642546,0.4,7.6,6.23388125301245,1311.2019449474305,7.8,0
2022-07-18_23:35:14.643583,0.4,7.6,6.23388125301245,1311.2019449474305,7.8,0
2022-07-18_23:35:19.637041,0.4,8.6,5.87591209730086,1238.0696852174942,8.8,0
2022-07-18_23:35:19.644548,0.4,8.6,5.87591209730086,1238.0696852174942,8.8,0
2022-07-18_23:35:19.646244,0.4,8.6,5.87591209730086,1238.0696852174942,8.8,0
2022-07-18_23:35:24.637915,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:24.645004,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:24.645720,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:29.642750,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:29.651148,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:29.651889,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:34.644176,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:34.651785,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:34.652981,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:39.645919,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:39.653380,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:39.654144,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:44.646301,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:44.653179,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:44.654106,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:49.646869,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:49.654600,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:49.655722,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:54.654056,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:54.661771,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:54.662569,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:59.654609,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:59.662787,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:35:59.663675,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:04.689367,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:04.696209,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:04.696825,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:09.662646,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:09.669657,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:09.670390,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:14.663193,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:14.673755,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:14.674830,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:19.670682,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:19.678198,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:19.678927,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:24.672221,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:24.680541,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:24.698666,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:29.673836,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:29.681388,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:29.682073,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:34.674917,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:34.681927,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:34.682799,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:39.675455,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:39.683167,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:39.684257,0.4,8.0,0.5,27.0,8.0,0
2022-07-18_23:36:44.680101,0.4,7.8,0.5477225575051661,61.47975276462975,8.0,0
2022-07-18_23:36:44.688727,0.4,7.8,0.5477225575051661,61.47975276462975,8.0,0
2022-07-18_23:36:44.689896,0.4,7.8,0.5477225575051661,61.47975276462975,8.0,0
2022-07-18_23:36:49.695459,0.4,6.8,1.2020390838835788,219.6644119504819,7.0,0
2022-07-18_23:36:49.705215,0.4,6.8,1.2020390838835788,219.6644119504819,7.0,0
2022-07-18_23:36:49.706360,0.4,6.8,1.2020390838835788,219.6644119504819,7.0,0
2022-07-18_23:36:54.715630,0.4,5.8,2.14993539954628,407.2903632545214,6.0,0
2022-07-18_23:36:54.721838,0.4,5.8,2.14993539954628,407.2903632545214,6.0,0
2022-07-18_23:36:54.722927,0.4,5.8,2.14993539954628,407.2903632545214,6.0,0
2022-07-18_23:36:59.727906,0.4,4.8,3.3226495451672293,631.8677532522134,5.0,0
2022-07-18_23:36:59.733230,0.4,4.8,3.3226495451672293,631.8677532522134,5.0,0
2022-07-18_23:36:59.733972,0.4,4.8,3.3226495451672293,631.8677532522134,5.0,0
2022-07-18_23:37:04.773563,0.4,4.0,4.685094809999559,890.1680138999163,4.2,0
2022-07-18_23:37:04.779826,0.4,4.0,4.685094809999559,890.1680138999163,4.2,0
2022-07-18_23:37:04.780890,0.4,4.0,4.685094809999559,890.1680138999163,4.2,0
2022-07-18_23:37:09.797718,0.4,4.0,5.7498890849994595,1092.4789261498972,4.2,0
2022-07-18_23:37:09.803025,0.4,4.0,5.7498890849994595,1092.4789261498972,4.2,0
2022-07-18_23:37:09.803855,0.4,4.0,5.7498890849994595,1092.4789261498972,4.2,0
2022-07-18_23:37:14.800516,0.4,4.0,6.814683359999359,1294.7898383998784,4.2,0
2022-07-18_23:37:14.805343,0.4,4.0,6.814683359999359,1294.7898383998784,4.2,0
2022-07-18_23:37:14.806118,0.4,4.0,6.814683359999359,1294.7898383998784,4.2,0
2022-07-18_23:37:19.817856,0.4,4.0,7.87947763499926,1497.1007506498593,4.2,0
2022-07-18_23:37:19.822440,0.4,4.0,7.87947763499926,1497.1007506498593,4.2,0
2022-07-18_23:37:19.822968,0.4,4.0,7.87947763499926,1497.1007506498593,4.2,0
